match_id,game,date,tournament,series,team1_id,team1_name,team2_id,team2_name,winner_id,label,n_games
1411695,cs-go,2026-03-25 15:19:12+00:00,Group C,Closed Qualifier: Series #20 season 3 2026,137251, CSDIILIT,137080,MANA eSports,137251,1,3
1398106,cs-go,2026-03-25 15:23:40+00:00,Group C,Spring 2026,138280,Västerås,135381,Betclic Apogee Esports,135381,0,3
1400164,cs-go,2026-03-25 15:28:05+00:00,Playoffs,Asia-Pacific Cup 2 season 51 2026,136024,FengDa Gaming,138152,BMZ,138152,0,3
1403636,cs-go,2026-03-25 15:28:15+00:00,Playoffs,Season 1 2026,131441,Monte,126408,9INE,131441,1,3
1415179,cs-go,2026-03-25 15:40:43+00:00,Playoffs,Astana: European Open Qualifier #2 2026,136817,AM Gaming,137861,STATE,136817,1,1
1415182,cs-go,2026-03-25 15:45:27+00:00,Playoffs,Astana: European Open Qualifier #2 2026,138401,AKPO6ATbI,136577,Team Novaq,138401,1,1
1415176,cs-go,2026-03-25 15:52:10+00:00,Playoffs,Astana: European Open Qualifier #2 2026,137932,ex-RUBY,135497,WW Team,135497,0,1
1415178,cs-go,2026-03-25 16:04:13+00:00,Playoffs,Astana: European Open Qualifier #2 2026,135126,FORZE Reload,138399,Zorka Future,138399,0,1
1415181,cs-go,2026-03-25 16:18:26+00:00,Playoffs,Astana: European Open Qualifier #2 2026,133991,ZOTIX,137538,B8 Academy,137538,0,1
1415177,cs-go,2026-03-25 16:23:09+00:00,Playoffs,Astana: European Open Qualifier #2 2026,137028,Endless Journey,137360,yngods,137028,1,1
1415175,cs-go,2026-03-25 16:23:15+00:00,Playoffs,Astana: European Open Qualifier #2 2026,136659,SPARTA,136846,Prestige,136659,1,1
1415180,cs-go,2026-03-25 16:23:22+00:00,Playoffs,Astana: European Open Qualifier #2 2026,129318,okura,138400,mellren,138400,0,1
1414588,cs-go,2026-03-25 16:32:40+00:00,Main Stage,Season 24 2026,137324,Imperial Academy,135978,eternal premium,137324,1,3
1394929,cs-go,2026-03-25 16:43:34+00:00,Playoffs,Series #10 season 3 2026,136029,Fake do Biru,133326,Bounty Hunters Esports,136029,1,3
1398989,cs-go,2026-03-25 17:01:21+00:00,Group Stage,Series #19 season 3 2026,133269,Leo Team,136900,Ursa,136900,0,3
1403638,cs-go,2026-03-25 17:14:45+00:00,Playoffs,Season 1 2026,130569,HOTU,136497,Inner Circle Esports,130569,1,3
1400163,cs-go,2026-03-25 17:15:44+00:00,Playoffs,Asia-Pacific Cup 2 season 51 2026,135214,Alter Ego,134069,The QUBE Esports,135214,1,3
1372443,cs-go,2026-03-25 17:21:42+00:00,Regular Season,Season 12 2026,138129,BOJONG,137251, CSDIILIT,137251,0,3
1404871,cs-go,2026-03-25 17:49:40+00:00,Group C,Closed Qualifier season 1 2026,133063,UNiTY esports,137792,Qual4,133063,1,3
1403637,cs-go,2026-03-25 17:50:28+00:00,Playoffs,Season 1 2026,3246,Heroic,125071,Tricked,125071,0,3
1389799,cs-go,2026-03-25 17:52:08+00:00,Group Stage,Season 6 2026,136539,ALGO Esports,136826,MINLATE,136539,1,3
1411716,cs-go,2026-03-25 17:56:46+00:00,Group D,Closed Qualifier: Series #20 season 3 2026,137701,Bebop,135669,8Sins,137701,1,3
1415186,cs-go,2026-03-25 17:57:41+00:00,Playoffs,Astana: European Open Qualifier #2 2026,138401,AKPO6ATbI,137538,B8 Academy,138401,1,3
1414589,cs-go,2026-03-25 18:02:02+00:00,Main Stage,Season 24 2026,136786,LPH Gaming,138055,ex-PeeP,136786,1,3
1403639,cs-go,2026-03-25 18:15:33+00:00,Playoffs,Season 1 2026,3249,BIG,129160,MOUZ NXT,3249,1,3
1403640,cs-go,2026-03-25 18:26:32+00:00,Playoffs,Season 1 2026,137296,Gentle Mates,133988,HyperSpirit,137296,1,3
1398108,cs-go,2026-03-25 18:44:52+00:00,Group C,Spring 2026,136815,HEROIC Academy,138280,Västerås,136815,1,3
1415185,cs-go,2026-03-25 18:46:10+00:00,Playoffs,Astana: European Open Qualifier #2 2026,136817,AM Gaming,138400,mellren,136817,1,3
1414599,cs-go,2026-03-25 18:55:43+00:00,Playoffs,Contenders #3 2026,138250,Glitch,128935,bankaPEPSI,128935,0,3
1415183,cs-go,2026-03-25 19:06:20+00:00,Playoffs,Astana: European Open Qualifier #2 2026,135497,WW Team,136659,SPARTA,135497,1,3
1414600,cs-go,2026-03-25 19:15:00+00:00,Playoffs,Contenders #3 2026,137967,ReThink,137660,eLITenergy,137660,0,3
1415184,cs-go,2026-03-25 19:15:33+00:00,Playoffs,Astana: European Open Qualifier #2 2026,138399,Zorka Future,137028,Endless Journey,137028,0,3
1411717,cs-go,2026-03-25 19:30:25+00:00,Group D,Closed Qualifier: Series #20 season 3 2026,131389,ENCE Academy,129922,EC BANGA,131389,1,3
1398990,cs-go,2026-03-25 19:34:52+00:00,Group Stage,Series #19 season 3 2026,138370,Lavked,138236,Hashiras,138370,1,3
1398080,cs-go,2026-03-25 19:50:38+00:00,Playoffs,Europe Cup #2 season 51 2026,124522,Nemiga,136900,Ursa,124522,1,3
1398096,cs-go,2026-03-25 20:00:25+00:00,Playoffs,Europe Cup #2 season 51 2026,135298,K27,126944,1WIN,126944,0,3
1394928,cs-go,2026-03-25 20:16:00+00:00,Playoffs,Series #10 season 3 2026,137421,DashSkins,138096,Back to Back ,137421,1,3
1403642,cs-go,2026-03-25 20:53:46+00:00,Playoffs,Season 1 2026,133458,BetBoom Team,131441,Monte,133458,1,3
1414590,cs-go,2026-03-25 21:01:48+00:00,Main Stage,Season 24 2026,130590,The Last Resort,138291,Nova Legion,130590,1,3
1415188,cs-go,2026-03-25 21:03:44+00:00,Playoffs,Astana: European Open Qualifier #2 2026,138401,AKPO6ATbI,136817,AM Gaming,138401,1,3
1403643,cs-go,2026-03-25 21:05:41+00:00,Playoffs,Season 1 2026,130569,HOTU,125071,Tricked,130569,1,3
1414598,cs-go,2026-03-25 21:14:14+00:00,Playoffs,Contenders #3 2026,131591,XI Esport,132679,brazylijski luz,132679,0,3
1415187,cs-go,2026-03-25 21:14:25+00:00,Playoffs,Astana: European Open Qualifier #2 2026,135497,WW Team,137028,Endless Journey,135497,1,3
1403644,cs-go,2026-03-25 21:42:15+00:00,Playoffs,Season 1 2026,3249,BIG,137296,Gentle Mates,3249,1,3
1385721,cs-go,2026-03-25 21:58:29+00:00,Group Stage,Season 5 2026,138180,FROX,138179,Huskies eSport,138180,1,3
1416038,cs-go,2026-03-25 22:01:20+00:00,Playoffs,Astana: South American Open Qualifier #2 2026,135743,BESTIA Academy,129800,MIBR Academy,129800,0,3
1403641,cs-go,2026-03-25 22:35:57+00:00,Playoffs,Season 1 2026,3210,G2,127014,Sinners,127014,0,3
1394930,cs-go,2026-03-25 23:13:41+00:00,Playoffs,Series #10 season 3 2026,136029,Fake do Biru,137421,DashSkins,137421,0,3
1397684,cs-go,2026-03-26 00:12:17+00:00,Playoffs,South America Cup #2 season 51 2026,130605,UNO MILLE,138086,METANOIA WOLVES,130605,1,3
1416035,cs-go,2026-03-26 00:36:46+00:00,Playoffs,Astana: South American Open Qualifier #2 2026,135580,Game Hunters,138276,ALKA GAMING,135580,1,3
1416139,cs-go,2026-03-26 01:00:13+00:00,Playoffs,Astana: South American Open Qualifier #2 2026,125863,Isurus,129800,MIBR Academy,129800,0,3
1397720,cs-go,2026-03-26 03:34:29+00:00,Playoffs,North America Cup #2 season 51 2026,137496,SportsBetExpert,136064,Chicken Coop Esports,137496,1,3
1397984,cs-go,2026-03-26 03:46:39+00:00,Playoffs,North America Cup #2 season 51 2026,132366,LAG Gaming,135230,Team Aether,135230,0,3
1411922,cs-go,2026-03-26 06:58:09+00:00,Playoffs,Spring 2026,137763,Morningstar,130329,Rare Atom,130329,0,5
1411696,cs-go,2026-03-26 10:16:49+00:00,Group C,Closed Qualifier: Series #20 season 3 2026,136610,AKA HERO KAJO,137080,MANA eSports,137080,0,3
1398991,cs-go,2026-03-26 10:33:32+00:00,Group Stage,Series #19 season 3 2026,132927,Rune Eaters,137449,OlyBet SB,132927,1,3
1401471,cs-go,2026-03-26 11:10:51+00:00,Play-In,Series 6 Play-In 2026,137701,Bebop,138289,Off Site,138289,0,3
1404797,cs-go,2026-03-26 11:55:33+00:00,Playoffs,Season 46 2026,137861,STATE,126694,BIG Academy,126694,0,3
1398110,cs-go,2026-03-26 12:41:26+00:00,Group D,Spring 2026,131189,EYEBALLERS,128327,Young Ninjas,131189,1,3
1414591,cs-go,2026-03-26 12:57:55+00:00,Main Stage,Season 24 2026,138098,FOKUS REALITY,132795,INFURITY Gaming,132795,0,3
1398109,cs-go,2026-03-26 13:19:04+00:00,Group D,Spring 2026,133725,Alliance,137967,ReThink,133725,1,3
1398003,cs-go,2026-03-26 13:30:58+00:00,Playoffs,Oceania Cup #2 season 51 2026,125873,Ground Zero,127114,Rooster,127114,0,3
1403645,cs-go,2026-03-26 13:57:34+00:00,Playoffs,Season 1 2026,133458,BetBoom Team,127014,Sinners,127014,0,3
1411769,cs-go,2026-03-26 14:35:52+00:00,Group A,2026,3250,MIBR,138375,Magna,3250,1,3
1401472,cs-go,2026-03-26 14:36:23+00:00,Play-In,Series 6 Play-In 2026,138288,Basement Bobs,134405,Vexar,138288,1,3
1398992,cs-go,2026-03-26 14:44:22+00:00,Group Stage,Series #19 season 3 2026,137584,Omega,128629,megoshort,128629,0,3
1403646,cs-go,2026-03-26 14:59:46+00:00,Playoffs,Season 1 2026,130569,HOTU,3249,BIG,3249,0,3
1413553,cs-go,2026-03-26 15:37:15+00:00,Group Stage,Season 2 2026,137141,Crashers,138276,ALKA GAMING,137141,1,3
1398136,cs-go,2026-03-26 15:37:48+00:00,Group D,Spring 2026,137967,ReThink,128327,Young Ninjas,128327,0,3
1411770,cs-go,2026-03-26 16:00:30+00:00,Group A,2026,130566,Gaimin Gladiators,135468,ShindeN,130566,1,3
1404872,cs-go,2026-03-26 16:18:45+00:00,Group C,Closed Qualifier season 1 2026,136516,BASEMENT BOYS,138309,bond1e,138309,0,3
1398993,cs-go,2026-03-26 16:50:23+00:00,Group Stage,Series #19 season 3 2026,137416,TNC,137488,QWENTRY,137488,0,3
1411698,cs-go,2026-03-26 16:56:24+00:00,Group C,Closed Qualifier: Series #20 season 3 2026,126417,Lilmix,137251, CSDIILIT,137251,0,3
1398124,cs-go,2026-03-26 17:01:58+00:00,Group D,Spring 2026,133725,Alliance,131189,EYEBALLERS,131189,0,3
1400165,cs-go,2026-03-26 17:15:25+00:00,Playoffs,Asia-Pacific Cup 2 season 51 2026,136024,FengDa Gaming,135214,Alter Ego,136024,1,3
1403648,cs-go,2026-03-26 17:48:03+00:00,Playoffs,Season 1 2026,133458,BetBoom Team,130569,HOTU,133458,1,3
1416134,cs-go,2026-03-26 17:48:18+00:00,Playoffs,Contenders #3 2026,134405,Vexar,132679,brazylijski luz,132679,0,3
1416135,cs-go,2026-03-26 18:05:43+00:00,Playoffs,Contenders #3 2026,128935,bankaPEPSI,137660,eLITenergy,128935,1,3
1398137,cs-go,2026-03-26 19:17:36+00:00,Group D,Spring 2026,128327,Young Ninjas,133725,Alliance,133725,0,3
1414593,cs-go,2026-03-26 19:39:03+00:00,Main Stage,Season 24 2026,137581,Young TigeRES,128766,Spirit Academy,137581,1,3
1411771,cs-go,2026-03-26 19:56:43+00:00,Group A,2026,3250,MIBR,130566,Gaimin Gladiators,130566,0,3
1398994,cs-go,2026-03-26 20:05:49+00:00,Group Stage,Series #19 season 3 2026,133269,Leo Team,137251, CSDIILIT,133269,1,3
1404876,cs-go,2026-03-26 20:22:39+00:00,Group D,Closed Qualifier season 1 2026,137440,ASTRAL,138183,DALUYONG,137440,1,3
1398081,cs-go,2026-03-26 20:48:26+00:00,Playoffs,Europe Cup #2 season 51 2026,135298,K27,124522,Nemiga,124522,0,3
1414594,cs-go,2026-03-26 21:11:17+00:00,Main Stage,Season 24 2026,130733,KUUSAMO.gg,127976,Infinite,127976,0,3
1411719,cs-go,2026-03-26 21:16:38+00:00,Group D,Closed Qualifier: Series #20 season 3 2026,137701,Bebop,131389,ENCE Academy,131389,0,3
1403647,cs-go,2026-03-26 21:17:28+00:00,Playoffs,Season 1 2026,127014,Sinners,3249,BIG,127014,1,3
1414596,cs-go,2026-03-26 21:18:57+00:00,Playoffs,Contenders #3 2026,138357,Lombard,135474,Fire Flux Esports,135474,0,3
1414595,cs-go,2026-03-26 21:35:31+00:00,Playoffs,Contenders #3 2026,138027,Benched gods,137500,CYBERSHOKE Prospects,138027,1,3
1411775,cs-go,2026-03-26 22:51:50+00:00,Group B,2026,131253,ODDIK,136318,Marsborne,136318,0,3
1404877,cs-go,2026-03-26 22:54:20+00:00,Group D,Closed Qualifier season 1 2026,133988,HyperSpirit,138146,Drama eSports,133988,1,3
1413555,cs-go,2026-03-26 23:04:39+00:00,Group Stage,Season 2 2026,3225,Keyd,129800,MIBR Academy,129800,0,3
1415104,cs-go,2026-03-26 23:29:48+00:00,Group A,March 2026,137687,METANOIA,137459,Alzon,137459,0,3
1411774,cs-go,2026-03-26 23:46:26+00:00,Group B,2026,126709,9z,135580,Game Hunters,126709,1,3
1397685,cs-go,2026-03-27 02:41:15+00:00,Playoffs,South America Cup #2 season 51 2026,137421,DashSkins,130605,UNO MILLE,130605,0,3
1411776,cs-go,2026-03-27 03:15:49+00:00,Group B,2026,136318,Marsborne,126709,9z,126709,0,3
1397985,cs-go,2026-03-27 05:02:05+00:00,Playoffs,North America Cup #2 season 51 2026,136064,Chicken Coop Esports,135230,Team Aether,136064,1,3
1398995,cs-go,2026-03-27 10:50:45+00:00,Group Stage,Series #19 season 3 2026,136826,MINLATE,138236,Hashiras,136826,1,3
1404791,cs-go,2026-03-27 10:54:49+00:00,Playoffs,Season 46 2026,127976,Infinite,126694,BIG Academy,127976,1,3
1411689,cs-go,2026-03-27 11:42:14+00:00,Group A,Closed Qualifier: Series #20 season 3 2026,137881,rottweilers,127911,MASONIC,137881,1,3
1397995,cs-go,2026-03-27 11:44:38+00:00,Playoffs,Oceania Cup #2 season 51 2026,135428,SemperFi Esports,127114,Rooster,135428,1,3
1418456,cs-go,2026-03-27 13:06:38+00:00,Main Stage,Season 24 2026,126624,Brute,132795,INFURITY Gaming,132795,0,3
1398186,cs-go,2026-03-27 13:10:58+00:00,Playoffs,Spring 2026,125847,GamerLegion,133725,Alliance,133725,0,3
1401474,cs-go,2026-03-27 13:25:37+00:00,Play-In,Series 6 Play-In 2026,137324,Imperial Academy,135321,G2 Ares,137324,1,3
1411694,cs-go,2026-03-27 14:25:01+00:00,Group B,Closed Qualifier: Series #20 season 3 2026,137488,QWENTRY,133994,Oxuji Esports,137488,1,3
1398996,cs-go,2026-03-27 14:45:29+00:00,Group Stage,Series #19 season 3 2026,136539,ALGO Esports,137701,Bebop,136539,1,3
1411780,cs-go,2026-03-27 15:00:15+00:00,Group C,2026,126377,Imperial,134355,Galorys,134355,0,3
1404873,cs-go,2026-03-27 15:36:57+00:00,Group C,Closed Qualifier season 1 2026,133063,UNiTY esports,138309,bond1e,138309,0,3
1411779,cs-go,2026-03-27 15:46:27+00:00,Group C,2026,133708,Legacy,131538,Yawara Esports,133708,1,3
1398200,cs-go,2026-03-27 15:51:12+00:00,Playoffs,Spring 2026,135381,Betclic Apogee Esports,134188,Johnny Speeds,134188,0,3
1394949,cs-go,2026-03-27 15:51:15+00:00,Playoffs,Rotterdam Spring 2026,131505,Aurora Gaming,3272,TheMongolz,131505,1,3
1400166,cs-go,2026-03-27 16:01:45+00:00,Playoffs,Asia-Pacific Cup 2 season 51 2026,138152,BMZ,136024,FengDa Gaming,136024,0,3
1401473,cs-go,2026-03-27 16:06:59+00:00,Play-In,Series 6 Play-In 2026,126694,BIG Academy,137727,japczany,137727,0,3
1418457,cs-go,2026-03-27 16:12:59+00:00,Main Stage,Season 24 2026,136786,LPH Gaming,130590,The Last Resort,136786,1,3
1413557,cs-go,2026-03-27 16:13:07+00:00,Group Stage,Season 2 2026,130605,UNO MILLE,135743,BESTIA Academy,130605,1,3
1411697,cs-go,2026-03-27 16:53:52+00:00,Group C,Closed Qualifier: Series #20 season 3 2026,137080,MANA eSports,126417,Lilmix,137080,1,3
1398997,cs-go,2026-03-27 17:01:02+00:00,Group Stage,Series #19 season 3 2026,137861,STATE,136900,Ursa,136900,0,3
1404898,cs-go,2026-03-27 17:30:11+00:00,Group D,Closed Qualifier season 1 2026,137440,ASTRAL,133988,HyperSpirit,137440,1,3
1411781,cs-go,2026-03-27 18:47:46+00:00,Group C,2026,134355,Galorys,133708,Legacy,133708,0,3
1394950,cs-go,2026-03-27 18:57:02+00:00,Playoffs,Rotterdam Spring 2026,130564,Team Falcons,133719,PARIVISION,133719,0,3
1398212,cs-go,2026-03-27 19:01:04+00:00,Playoffs,Spring 2026,133435,M80,136815,HEROIC Academy,136815,0,3
1398998,cs-go,2026-03-27 19:44:42+00:00,Group Stage,Series #19 season 3 2026,134251,Rebels Gaming,138370,Lavked,138370,0,3
1398097,cs-go,2026-03-27 19:47:19+00:00,Playoffs,Europe Cup #2 season 51 2026,126944,1WIN,124522,Nemiga,124522,0,3
1411720,cs-go,2026-03-27 19:58:37+00:00,Group D,Closed Qualifier: Series #20 season 3 2026,137701,Bebop,135669,8Sins,137701,1,3
1418466,cs-go,2026-03-27 20:20:49+00:00,Playoffs,European Finals season 56 2026,137075,Misa Esports,132459,ROUNDS,137075,1,3
1418464,cs-go,2026-03-27 20:32:38+00:00,Playoffs,European Finals season 56 2026,137474,Oldboys,135227,ENJOY,137474,1,3
1418450,cs-go,2026-03-27 21:15:23+00:00,Playoffs,Contenders #3 2026,137500,CYBERSHOKE Prospects,132679,brazylijski luz,137500,1,3
1413559,cs-go,2026-03-27 21:17:43+00:00,Group Stage,Season 2 2026,133906,Atrix Esports,131849,paiN Academy,131849,0,3
1404908,cs-go,2026-03-27 21:18:49+00:00,Group D,Closed Qualifier season 1 2026,138183,DALUYONG,138146,Drama eSports,138183,1,3
1418465,cs-go,2026-03-27 21:18:58+00:00,Playoffs,European Finals season 56 2026,137488,QWENTRY,134037,Banger Gang,137488,1,3
1418467,cs-go,2026-03-27 21:29:17+00:00,Playoffs,European Finals season 56 2026,137659,TNT,137580, Phantom Academy,137659,1,3
1398213,cs-go,2026-03-27 21:33:34+00:00,Playoffs,Spring 2026,131189,EYEBALLERS,129440,Metizport,131189,1,3
1418459,cs-go,2026-03-27 21:36:56+00:00,Main Stage,Season 24 2026,137324,Imperial Academy,137581,Young TigeRES,137324,1,3
1411785,cs-go,2026-03-27 21:41:13+00:00,Group D,2026,126227,RED Canids,137421,DashSkins,137421,0,3
1411784,cs-go,2026-03-27 22:41:35+00:00,Group D,2026,125751,paiN,133326,Bounty Hunters Esports,125751,1,3
1397662,cs-go,2026-03-27 23:41:54+00:00,Playoffs,South America Cup #2 season 51 2026,135468,ShindeN,130605,UNO MILLE,135468,1,3
1413560,cs-go,2026-03-28 00:25:03+00:00,Group Stage,Season 2 2026,136029,Fake do Biru,137143,R2 Esports Club,136029,1,3
1411786,cs-go,2026-03-28 01:42:15+00:00,Group D,2026,137421,DashSkins,125751,paiN,125751,0,3
1397721,cs-go,2026-03-28 03:47:14+00:00,Playoffs,North America Cup #2 season 51 2026,137496,SportsBetExpert,136064,Chicken Coop Esports,136064,0,3
1413510,cs-go,2026-03-28 10:28:10+00:00,Play-In,Closed Qualifier: Series #20 season 3 2026,137251, CSDIILIT,137488,QWENTRY,137488,0,3
1413594,cs-go,2026-03-28 10:56:49+00:00,Group A,Season 7 2026,133458,BetBoom Team,138388,NOMERCY,133458,1,1
1413595,cs-go,2026-03-28 11:12:55+00:00,Group A,Season 7 2026,132800,BESTIA,135273,Wildcard,132800,1,1
1418460,cs-go,2026-03-28 11:57:27+00:00,Main Stage,Season 24 2026,137285,Hermine Esports Club,130733,KUUSAMO.gg,137285,1,3
1413596,cs-go,2026-03-28 12:12:40+00:00,Group A,Season 7 2026,133458,BetBoom Team,132800,BESTIA,132800,0,1
1413597,cs-go,2026-03-28 12:13:27+00:00,Group A,Season 7 2026,127365,Sangal,138388,NOMERCY,127365,1,1
1413598,cs-go,2026-03-28 13:06:43+00:00,Group A,Season 7 2026,132800,BESTIA,138388,NOMERCY,132800,1,1
1413599,cs-go,2026-03-28 13:34:45+00:00,Group A,Season 7 2026,127365,Sangal,135273,Wildcard,127365,1,1
1398223,cs-go,2026-03-28 13:41:41+00:00,Playoffs,Spring 2026,133725,Alliance,134188,Johnny Speeds,133725,1,3
1411772,cs-go,2026-03-28 14:07:16+00:00,Group A,2026,138375,Magna,135468,ShindeN,135468,0,3
1400824,cs-go,2026-03-28 14:40:15+00:00,Group A,Series 6 2026,135497,WW Team,128629,megoshort,128629,0,3
1413511,cs-go,2026-03-28 14:40:45+00:00,Play-In,Closed Qualifier: Series #20 season 3 2026,137703,ex-Zero Tenacity,137701,Bebop,137701,0,3
1413601,cs-go,2026-03-28 14:44:30+00:00,Group A,Season 7 2026,132800,BESTIA,127365,Sangal,132800,1,1
1413600,cs-go,2026-03-28 14:52:34+00:00,Group A,Season 7 2026,133458,BetBoom Team,135273,Wildcard,135273,0,1
1398999,cs-go,2026-03-28 14:54:53+00:00,Group Stage,Series #19 season 3 2026,137416,TNC,138236,Hashiras,137416,1,3
1418461,cs-go,2026-03-28 15:07:44+00:00,Main Stage,Season 24 2026,128766,Spirit Academy,138055,ex-PeeP,128766,1,3
1398241,cs-go,2026-03-28 15:18:44+00:00,Playoffs,Spring 2026,136815,HEROIC Academy,131189,EYEBALLERS,131189,0,3
1411782,cs-go,2026-03-28 15:23:42+00:00,Group C,2026,126377,Imperial,131538,Yawara Esports,126377,1,3
1413603,cs-go,2026-03-28 15:40:23+00:00,Group A,Season 7 2026,135273,Wildcard,138388,NOMERCY,135273,1,1
1394951,cs-go,2026-03-28 15:51:47+00:00,Playoffs,Rotterdam Spring 2026,3455,Vitality,131505,Aurora Gaming,3455,1,3
1413602,cs-go,2026-03-28 16:03:00+00:00,Group A,Season 7 2026,133458,BetBoom Team,127365,Sangal,133458,1,1
1399000,cs-go,2026-03-28 16:48:03+00:00,Group Stage,Series #19 season 3 2026,128629,megoshort,137251, CSDIILIT,128629,1,3
1411773,cs-go,2026-03-28 17:42:38+00:00,Group A,2026,3250,MIBR,135468,ShindeN,135468,0,3
1413512,cs-go,2026-03-28 18:03:44+00:00,Play-In,Closed Qualifier: Series #20 season 3 2026,131389,ENCE Academy,137881,rottweilers,131389,1,3
1411783,cs-go,2026-03-28 18:10:38+00:00,Group C,2026,134355,Galorys,126377,Imperial,126377,0,3
1413605,cs-go,2026-03-28 18:28:08+00:00,Group B,Season 7 2026,133542,CYBERSHOKE Esports,126738,SAW,133542,1,1
1398242,cs-go,2026-03-28 19:05:22+00:00,Playoffs,Spring 2026,133725,Alliance,131189,EYEBALLERS,133725,1,3
1418463,cs-go,2026-03-28 19:19:57+00:00,Main Stage,Season 24 2026,138291,Nova Legion,137580, Phantom Academy,137580,0,3
1418452,cs-go,2026-03-28 19:21:32+00:00,Playoffs,Contenders #3 2026,138027,Benched gods,135474,Fire Flux Esports,138027,1,3
1413562,cs-go,2026-03-28 19:31:17+00:00,Group Stage,Season 2 2026,130605,UNO MILLE,131849,paiN Academy,130605,1,3
1413606,cs-go,2026-03-28 19:34:05+00:00,Group B,Season 7 2026,3246,Heroic,133542,CYBERSHOKE Esports,3246,1,1
1394952,cs-go,2026-03-28 19:53:29+00:00,Playoffs,Rotterdam Spring 2026,3216,Natus Vincere,133719,PARIVISION,3216,1,3
1404874,cs-go,2026-03-28 20:19:10+00:00,Group C,Closed Qualifier season 1 2026,137792,Qual4,136516,BASEMENT BOYS,136516,0,3
1413513,cs-go,2026-03-28 20:19:28+00:00,Play-In,Closed Qualifier: Series #20 season 3 2026,134815,RUSTEC,137080,MANA eSports,134815,1,3
1411777,cs-go,2026-03-28 20:29:40+00:00,Group B,2026,131253,ODDIK,135580,Game Hunters,131253,1,3
1411787,cs-go,2026-03-28 21:00:50+00:00,Group D,2026,126227,RED Canids,133326,Bounty Hunters Esports,126227,1,3
1399001,cs-go,2026-03-28 21:01:41+00:00,Group Stage,Series #19 season 3 2026,132927,Rune Eaters,137701,Bebop,137701,0,3
1418453,cs-go,2026-03-28 21:17:40+00:00,Playoffs,Contenders #3 2026,128935,bankaPEPSI,137500,CYBERSHOKE Prospects,128935,1,3
1418469,cs-go,2026-03-28 21:36:52+00:00,Playoffs,European Finals season 56 2026,137075,Misa Esports,137659,TNT,137659,0,3
1413609,cs-go,2026-03-28 21:38:57+00:00,Group B,Season 7 2026,137992,Fluxo W7M,126738,SAW,137992,1,1
1418468,cs-go,2026-03-28 21:43:56+00:00,Playoffs,European Finals season 56 2026,137474,Oldboys,137488,QWENTRY,137488,0,3
1413563,cs-go,2026-03-28 22:24:56+00:00,Group Stage,Season 2 2026,138086,METANOIA WOLVES,137143,R2 Esports Club,137143,0,3
1413610,cs-go,2026-03-28 22:35:22+00:00,Group B,Season 7 2026,3246,Heroic,126738,SAW,3246,1,1
